BOROUGH,MONTH,REFUSE_TONS_COLLECTED,MGP_TONS_COLLECTED,PAPER_TONS_COLLECTED,RECYCLABLE_TONS_COLLECTED,TOTAL_WASTE_TONS,CAPTURE_RATE
Manhattan,2016 / 05,2252.7,365.7,434.4,800.0999999999999,3052.7999999999997,0.2620872641509434
Manhattan,2016 / 05,2898.0,289.2,308.3,597.5,3495.5,0.17093405807466744
Queens,2016 / 05,2833.8,314.1,399.1,713.2,3547.0,0.2010713278827178
Manhattan,2016 / 05,1344.5,214.9,327.8,542.7,1887.2,0.2875688851208139
Bronx,2016 / 05,2337.1,336.9,341.0,677.9,3015.0,0.2248424543946932
Brooklyn,2016 / 05,4513.4,439.9,569.6,1009.5,5522.9,0.1827844067428344
Queens,2016 / 05,4830.3,656.2,615.9,1272.1,6102.4,0.20845896696381752
Queens,2016 / 05,4956.4,404.9,347.8,752.7,5709.099999999999,0.131842146748174
Bronx,2016 / 05,1756.4,179.4,120.2,299.6,2056.0,0.14571984435797666
Bronx,2016 / 05,1856.5,129.7,109.8,239.5,2096.0,0.11426526717557252
Brooklyn,2016 / 05,1941.7,120.6,94.2,214.8,2156.5,0.09960584280083469
Bronx,2016 / 06,4279.7,552.4,398.9,951.3,5231.0,0.18185815331676544
Brooklyn,2016 / 06,4905.0,482.7,633.3,1116.0,6021.0,0.18535127055306427
Bronx,2016 / 06,3672.7,318.6,206.2,524.8,4197.5,0.1250268016676593
Brooklyn,2016 / 06,3185.2,327.4,242.9,570.3,3755.5,0.15185727599520701
Bronx,2016 / 06,2790.3,364.3,351.1,715.4000000000001,3505.7000000000003,0.20406766123741338
Bronx,2016 / 07,4068.5,528.4,384.6,913.0,4981.5,0.18327812907758706
Bronx,2016 / 07,2572.2,353.0,343.4,696.4,3268.6,0.213057578168023
Brooklyn,2016 / 07,4351.7,422.3,466.9,889.2,5240.9,0.16966551546490108
Bronx,2016 / 07,1923.2,128.9,110.0,238.9,2162.1,0.11049442671476806
Bronx,2016 / 07,3663.9,378.2,258.2,636.4,4300.3,0.1479896751389438
Queens,2016 / 07,5765.8,792.8,546.7,1339.5,7105.3,0.1885212447046571
Brooklyn,2016 / 07,2958.1,208.0,243.7,451.7,3409.7999999999997,0.13247111267523023
Queens,2016 / 07,5105.6,452.9,397.1,850.0,5955.6,0.14272281550137686
Bronx,2016 / 08,3626.1,343.3,198.4,541.7,4167.8,0.12997264743989637
Bronx,2016 / 08,2611.6,340.5,319.5,660.0,3271.6,0.20173615356400537
Brooklyn,2016 / 08,1998.2,398.2,525.5,923.7,2921.9,0.3161299154659639
Brooklyn,2016 / 08,4917.5,396.4,260.3,656.7,5574.2,0.11781062753399592
Staten Island,2016 / 08,5863.0,720.8,742.9,1463.6999999999998,7326.7,0.19977616116396194
Bronx,2016 / 08,3190.2,304.9,279.0,583.9,3774.1,0.15471238175988977
Queens,2016 / 08,3092.8,358.4,428.5,786.9,3879.7000000000003,0.20282496069283706
Queens,2016 / 09,3916.2,560.7,570.7,1131.4,5047.6,0.22414612885331642
Queens,2016 / 09,4016.6,382.1,356.4,738.5,4755.1,0.155306933608126
Manhattan,2016 / 09,4840.7,502.6,478.2,980.8,5821.5,0.16847891436914883
Queens,2016 / 09,3770.6,387.8,517.5,905.3,4675.9,0.19360978635129067
Brooklyn,2016 / 09,3149.1,419.4,528.0,947.4,4096.5,0.23127059685097034
Brooklyn,2016 / 09,6107.2,415.4,754.3,1169.6999999999998,7276.9,0.16074152455028926
Bronx,2016 / 09,3760.4,322.2,219.0,541.2,4301.6,0.12581365073461037
Queens,2016 / 10,4871.2,415.6,377.3,792.9000000000001,5664.1,0.1399869352589114
Bronx,2016 / 10,3407.5,310.8,188.1,498.9,3906.4,0.1277134958017612
Queens,2016 / 10,4029.2,466.8,448.1,914.9000000000001,4944.1,0.1850488460993912
Brooklyn,2016 / 10,4896.6,496.3,596.8,1093.1,5989.700000000001,0.18249661919628693
Queens,2016 / 10,3425.9,432.4,400.4,832.8,4258.7,0.19555263343273768
Brooklyn,2016 / 10,3046.4,419.9,519.5,939.4,3985.8,0.23568668774148224
Brooklyn,2016 / 10,4339.1,329.4,226.5,555.9,4895.0,0.11356486210418794
Brooklyn,2016 / 10,1969.6,130.1,100.7,230.8,2200.4,0.1048900199963643
Brooklyn,2016 / 10,3927.3,292.9,308.1,601.0,4528.3,0.1327208886337036
Manhattan,2016 / 10,2708.2,215.5,241.4,456.9,3165.1,0.14435562857413667
Staten Island,2016 / 11,5888.1,650.6,777.9,1428.5,7316.6,0.19524095891534318
Manhattan,2016 / 11,2902.3,363.4,503.4,866.8,3769.1000000000004,0.2299753256745642
Manhattan,2016 / 11,5045.6,487.6,439.4,927.0,5972.6,0.15520878679302144
Manhattan,2016 / 11,2405.0,233.8,252.6,486.4,2891.4,0.1682230061561873
Queens,2016 / 11,3975.3,568.1,583.0,1151.1,5126.4,0.2245435393258427
Bronx,2016 / 11,3885.3,276.2,184.7,460.9,4346.2,0.10604666145138282
Bronx,2016 / 11,4231.5,307.3,217.2,524.5,4756.0,0.11028174936921784
Queens,2016 / 11,3962.9,342.6,330.5,673.1,4636.0,0.1451898188093184
Bronx,2016 / 11,2408.1,346.8,355.6,702.4000000000001,3110.5,0.22581578524353002
Queens,2016 / 11,6385.3,687.3,487.9,1175.1999999999998,7560.5,0.15543945506249585
Manhattan,2016 / 12,2379.1,466.5,621.0,1087.5,3466.6,0.3137079559222293
Manhattan,2016 / 12,2017.4,332.7,527.7,860.4000000000001,2877.8,0.2989783862672875
Manhattan,2016 / 12,2327.0,197.5,244.4,441.9,2768.9,0.15959406262414677
Queens,2016 / 12,2558.3,444.6,643.9,1088.5,3646.8,0.29848085993199513
Queens,2016 / 12,3906.3,612.7,712.2,1324.9,5231.200000000001,0.25326884844777486
Queens,2016 / 12,3945.6,524.5,553.5,1078.0,5023.6,0.21458714865833264
Staten Island,2016 / 12,4109.1,550.8,758.3,1309.1,5418.200000000001,0.24161160533018342
Manhattan,2016 / 12,2913.9,362.2,402.2,764.4,3678.3,0.20781339205611285
Bronx,2016 / 12,2421.2,361.0,422.9,783.9,3205.1,0.2445789522947802
Brooklyn,2016 / 12,5462.9,654.8,788.0,1442.8,6905.7,0.2089288558726849
Staten Island,2016 / 12,5013.7,707.6,850.1,1557.7,6571.4,0.2370423349666738
Bronx,2016 / 12,3927.4,357.6,274.6,632.2,4559.6,0.1386525133783665
Manhattan,2016 / 12,1369.5,282.1,491.0,773.1,2142.6,0.3608232987958555
Brooklyn,2017 / 01,5189.9,455.2,589.1,1044.3,6234.2,0.16751146899361585
Bronx,2017 / 01,1467.7,139.3,89.1,228.4,1696.1000000000001,0.134661871351925
Manhattan,2017 / 01,2323.5,247.4,261.9,509.29999999999995,2832.8,0.17978678339452128
Queens,2017 / 01,2836.2,389.7,442.5,832.2,3668.3999999999996,0.2268563951586523
Brooklyn,2017 / 01,6112.6,415.5,713.3,1128.8,7241.400000000001,0.1558814593863065
Manhattan,2017 / 01,5390.7,789.9,1161.4,1951.3000000000002,7342.0,0.2657722691364751
Bronx,2017 / 01,1884.9,151.0,129.2,280.2,2165.1,0.1294166551198559
Bronx,2017 / 01,3517.8,338.8,208.5,547.3,4065.1000000000004,0.13463383434601853
Manhattan,2017 / 01,2262.4,192.4,217.8,410.20000000000005,2672.6000000000004,0.15348349921424828
Bronx,2017 / 02,1314.5,122.0,77.1,199.1,1513.6,0.13154069767441862
Bronx,2017 / 02,3102.2,272.5,162.1,434.6,3536.7999999999997,0.12287943904094098
Queens,2017 / 02,5316.2,562.4,671.0,1233.4,6549.6,0.1883168437767192
Manhattan,2017 / 02,1217.2,212.7,321.7,534.4,1751.6,0.3050924868691482
Brooklyn,2017 / 02,2199.0,223.8,227.8,451.6,2650.6,0.17037651852410776
Brooklyn,2017 / 02,3753.8,399.0,499.0,898.0,4651.8,0.19304355303323445
Brooklyn,2017 / 02,4205.4,466.5,479.1,945.6,5151.0,0.18357600465928947
Brooklyn,2017 / 02,2774.1,342.5,344.2,686.7,3460.8,0.19842233009708737
Queens,2017 / 02,3857.3,565.2,417.6,982.8000000000001,4840.1,0.2030536559162001
Bronx,2017 / 03,3398.7,470.9,347.2,818.0999999999999,4216.799999999999,0.19400967558338078
Bronx,2017 / 03,3517.4,289.8,190.3,480.1,3997.5,0.12010006253908694
Manhattan,2017 / 03,2847.2,444.1,568.3,1012.4,3859.6,0.2623069748160431
Queens,2017 / 03,3590.7,457.0,388.1,845.1,4435.8,0.19051805762207494
Brooklyn,2017 / 03,4774.8,524.7,556.3,1081.0,5855.8,0.18460329929300864
Manhattan,2017 / 03,4888.1,796.2,1144.5,1940.7,6828.8,0.2841934161199625
Manhattan,2017 / 03,2285.2,271.2,278.1,549.3,2834.5,0.1937907920268125
Queens,2017 / 03,2640.8,339.7,405.5,745.2,3386.0,0.22008269344359127
Queens,2017 / 04,6331.7,675.2,798.6,1473.8000000000002,7805.5,0.1888155787585677
Staten Island,2017 / 04,5783.4,703.6,755.3,1458.9,7242.299999999999,0.20144153100534365
Bronx,2017 / 04,3374.0,306.7,200.6,507.29999999999995,3881.3,0.13070363022698578
Bronx,2017 / 04,3587.0,389.6,257.6,647.2,4234.2,0.15285059751546928
Manhattan,2017 / 04,2799.8,305.5,312.5,618.0,3417.8,0.1808180701035754
Brooklyn,2017 / 04,2358.4,342.8,460.8,803.6,3162.0,0.2541429475015813
Queens,2017 / 04,2807.7,351.9,383.7,735.5999999999999,3543.2999999999997,0.20760308187283041
Bronx,2017 / 04,1856.1,130.6,106.2,236.8,2092.9,0.11314444072817621
Brooklyn,2017 / 05,2257.1,153.3,111.0,264.3,2521.4,0.10482271753787578
Manhattan,2017 / 05,3001.2,257.2,271.3,528.5,3529.7,0.14972943876250108
Manhattan,2017 / 05,1465.0,219.8,349.6,569.4000000000001,2034.4,0.2798859614628392
Brooklyn,2017 / 05,3297.7,335.4,232.8,568.2,3865.8999999999996,0.146977417936315
Manhattan,2017 / 05,3207.1,328.0,335.8,663.8,3870.8999999999996,0.17148466764835052
Brooklyn,2017 / 05,3329.6,454.7,540.3,995.0,4324.6,0.23007908245849326
Bronx,2017 / 05,4266.2,530.5,379.3,909.8,5176.0,0.1757727975270479
Brooklyn,2017 / 06,2209.9,160.5,120.6,281.1,2491.0,0.11284624648735449
Queens,2017 / 06,4194.1,585.5,612.0,1197.5,5391.6,0.2221047555456636
Brooklyn,2017 / 06,4301.4,358.0,353.0,711.0,5012.4,0.1418482164232703
Manhattan,2017 / 06,2458.9,420.4,488.2,908.5999999999999,3367.5,0.2698144023756496
Brooklyn,2017 / 06,3210.3,231.4,275.0,506.4,3716.7000000000003,0.1362498991040439
Bronx,2017 / 06,2253.1,175.9,139.4,315.3,2568.4,0.122761252141411
Brooklyn,2017 / 07,2709.2,254.2,266.4,520.5999999999999,3229.7999999999997,0.16118645117344726
Manhattan,2017 / 07,4698.7,699.1,942.2,1641.3000000000002,6340.0,0.25888012618296535
Brooklyn,2017 / 07,4970.5,384.1,241.7,625.8,5596.3,0.11182388363740327
Manhattan,2017 / 07,2679.5,382.0,450.6,832.6,3512.1,0.23706614276358876
Manhattan,2017 / 07,1242.8,153.3,207.6,360.9,1603.6999999999998,0.22504209016649002
Bronx,2017 / 07,3998.6,349.8,215.4,565.2,4563.8,0.12384416495026075
Manhattan,2017 / 07,1294.1,211.3,317.5,528.8,1822.8999999999999,0.29008722365461626
Brooklyn,2017 / 07,2206.9,153.6,111.8,265.4,2472.3,0.10734943170327224
Queens,2017 / 08,7058.9,694.6,808.7,1503.3000000000002,8562.2,0.1755740347107052
Queens,2017 / 08,6065.8,837.5,487.4,1324.9,7390.700000000001,0.17926583408878727
Queens,2017 / 08,3076.8,393.9,411.9,805.8,3882.6000000000004,0.20754133827847315
Brooklyn,2017 / 08,2736.0,284.5,296.9,581.4,3317.4,0.17525773195876287
Staten Island,2017 / 08,6120.1,768.9,774.1,1543.0,7663.1,0.20135454320053242
Brooklyn,2017 / 08,4980.3,513.8,611.3,1125.1,6105.4,0.18427949028728666
Bronx,2017 / 08,4203.4,557.0,391.8,948.8,5152.2,0.18415434183455612
Brooklyn,2017 / 09,2631.1,242.8,261.1,503.90000000000003,3135.0,0.1607336523125997
Queens,2017 / 09,3795.3,567.4,560.5,1127.9,4923.200000000001,0.22909896002599933
Brooklyn,2017 / 10,4556.5,368.5,225.7,594.2,5150.7,0.11536296037431806
Brooklyn,2017 / 10,5405.3,442.4,563.2,1005.6,6410.900000000001,0.15685785147171222
Manhattan,2017 / 10,5067.3,741.2,1136.3,1877.5,6944.8,0.2703461582766962
Brooklyn,2017 / 10,2653.6,274.8,294.3,569.1,3222.7,0.17659105718807214
Brooklyn,2017 / 10,2448.8,353.7,491.4,845.0999999999999,3293.9,0.25656516591274775
Queens,2017 / 10,3407.9,392.5,431.8,824.3,4232.2,0.19476867822881716
Manhattan,2017 / 10,3021.4,291.1,316.6,607.7,3629.1000000000004,0.1674519853407181
Manhattan,2017 / 11,2882.9,331.8,349.9,681.7,3564.6000000000004,0.1912416540425293
Queens,2017 / 11,4900.2,454.3,389.0,843.3,5743.5,0.14682684774092453
Brooklyn,2017 / 11,4728.0,392.2,263.8,656.0,5384.0,0.12184249628528974
Manhattan,2017 / 11,2341.2,396.7,462.3,859.0,3200.2,0.2684207237047685
Queens,2017 / 11,3963.2,576.1,592.1,1168.2,5131.4,0.2276571695833496
Queens,2017 / 11,6290.7,730.9,474.6,1205.5,7496.2,0.16081481283850485
Staten Island,2017 / 12,3841.3,479.0,618.9,1097.9,4939.200000000001,0.22228296080336896
Queens,2017 / 12,5819.9,668.1,895.8,1563.9,7383.799999999999,0.21180151141688563
Brooklyn,2017 / 12,5094.6,436.9,663.0,1099.9,6194.5,0.17756073936556624
Brooklyn,2017 / 12,5938.8,453.1,695.6,1148.7,7087.5,0.1620740740740741
Manhattan,2017 / 12,1300.9,180.7,274.9,455.59999999999997,1756.5,0.25937944776544264
Brooklyn,2018 / 01,6005.4,434.1,679.0,1113.1,7118.5,0.1563672121935801
Queens,2018 / 01,4447.8,716.4,504.8,1221.2,5669.0,0.21541718116069855
Brooklyn,2018 / 01,4859.4,597.4,590.3,1187.6999999999998,6047.099999999999,0.1964081956640373
Brooklyn,2018 / 01,2054.6,215.1,196.3,411.4,2466.0,0.16682887266828872
Queens,2018 / 01,2429.9,438.0,526.0,964.0,3393.9,0.2840390111670939
Brooklyn,2018 / 01,2648.0,312.8,329.0,641.8,3289.8,0.19508784728554926
Brooklyn,2018 / 02,2736.7,369.2,377.4,746.5999999999999,3483.2999999999997,0.21433697930123732
Brooklyn,2018 / 02,1823.4,376.9,529.2,906.1,2729.5,0.33196556145814254
Brooklyn,2018 / 02,2560.8,296.1,210.9,507.0,3067.8,0.16526501075689418
Manhattan,2018 / 02,4667.0,735.8,1029.3,1765.1,6432.1,0.27442048475614494
Brooklyn,2018 / 02,1788.5,128.9,98.9,227.8,2016.3,0.1129792193621981
Bronx,2018 / 02,1689.0,118.1,100.1,218.2,1907.2,0.11440855704697986
Queens,2018 / 03,4432.6,669.3,474.4,1143.6999999999998,5576.3,0.20510015601743087
Queens,2018 / 03,3725.7,583.6,573.4,1157.0,4882.7,0.23695905953673174
Brooklyn,2018 / 03,3935.1,391.1,301.6,692.7,4627.8,0.14968235446648515
Brooklyn,2018 / 03,4263.4,357.1,253.7,610.8,4874.2,0.1253128718558943
Queens,2018 / 03,3090.8,435.3,372.5,807.8,3898.6000000000004,0.2072025855435284
Bronx,2018 / 03,2136.1,168.8,124.6,293.4,2429.5,0.12076558962749535
Bronx,2018 / 03,2380.9,353.6,345.7,699.3,3080.2,0.22703071229140964
Queens,2018 / 04,2588.5,408.9,453.4,862.3,3450.8,0.24988408484988986
Bronx,2018 / 04,3905.2,317.6,221.1,538.7,4443.9,0.1212223497378429
Bronx,2018 / 04,2221.6,326.0,301.9,627.9,2849.5,0.22035444814879804
Manhattan,2018 / 04,1296.4,222.3,368.6,590.9000000000001,1887.3000000000002,0.3130927780427065
Staten Island,2018 / 05,7089.0,791.0,818.1,1609.1,8698.1,0.18499442406962438
Queens,2018 / 05,5688.7,815.5,524.2,1339.7,7028.4,0.19061237265949577
Queens,2018 / 05,3219.4,390.9,450.2,841.0999999999999,4060.5,0.20714197758896685
Queens,2018 / 05,4247.8,585.9,590.9,1176.8,5424.6,0.2169376543892637
Manhattan,2018 / 05,2436.2,210.1,245.4,455.5,2891.7,0.15751979804267388
Brooklyn,2018 / 05,3336.7,454.8,505.1,959.9000000000001,4296.6,0.22340920728017502
Manhattan,2018 / 06,4961.6,481.5,461.1,942.6,5904.200000000001,0.15964906337861182
Brooklyn,2018 / 06,6105.7,628.8,615.1,1243.9,7349.6,0.16924730597583543
Queens,2018 / 06,5011.8,754.6,644.2,1398.8000000000002,6410.6,0.21820110442080307
Brooklyn,2018 / 06,2224.0,438.0,622.2,1060.2,3284.2,0.322818342366482
Manhattan,2018 / 06,2050.5,324.3,470.0,794.3,2844.8,0.2792111923509561
Brooklyn,2018 / 06,3192.5,459.4,539.1,998.5,4191.0,0.23824862801240754
Staten Island,2018 / 07,6074.8,741.2,738.7,1479.9,7554.700000000001,0.1958912994559678
Brooklyn,2018 / 07,4981.9,355.6,507.7,863.3,5845.2,0.14769383425716828
Queens,2018 / 07,4049.9,519.9,393.4,913.3,4963.2,0.18401434558349453
Brooklyn,2018 / 07,2219.2,223.7,191.8,415.5,2634.7,0.15770296428435876
Bronx,2018 / 07,2010.0,168.0,128.2,296.2,2306.2,0.12843638886479924
Manhattan,2018 / 08,4771.5,743.1,1110.1,1853.1999999999998,6624.7,0.279740969402388
Brooklyn,2018 / 08,3118.8,243.1,288.4,531.5,3650.3,0.14560447086540831
Bronx,2018 / 08,3677.1,320.5,200.1,520.6,4197.7,0.124020296829216
Brooklyn,2018 / 09,4934.9,495.9,610.1,1106.0,6040.9,0.18308530185899452
Brooklyn,2018 / 09,3076.4,228.8,274.6,503.40000000000003,3579.8,0.14062238113861109
Queens,2018 / 09,2865.2,414.6,488.3,902.9000000000001,3768.1,0.23961678299408193
Manhattan,2018 / 09,5273.8,777.4,1304.7,2082.1,7355.9,0.28305169999592167
Manhattan,2018 / 09,1375.1,226.7,405.0,631.7,2006.8,0.31477974885389676
Brooklyn,2018 / 09,2999.1,353.5,260.1,613.6,3612.7,0.16984526808204392
Manhattan,2018 / 09,2780.6,240.0,261.0,501.0,3281.6,0.15266942954656265
Bronx,2018 / 09,3969.1,323.4,229.0,552.4,4521.5,0.12217184562645139
Manhattan,2018 / 09,2974.6,309.3,361.9,671.2,3645.8,0.18410225464918537
Brooklyn,2018 / 10,6533.9,459.7,650.6,1110.3,7644.2,0.14524737709636062
Queens,2018 / 10,4215.3,633.1,622.9,1256.0,5471.3,0.2295615301665052
Manhattan,2018 / 10,5335.9,760.9,1195.5,1956.4,7292.299999999999,0.26828298342086865
Manhattan,2018 / 10,2142.4,364.4,555.6,920.0,3062.4,0.3004179728317659
Manhattan,2018 / 10,5119.9,489.7,450.2,939.9,6059.799999999999,0.15510412884913696
Brooklyn,2018 / 10,2177.9,152.6,105.1,257.7,2435.6,0.10580555099359501
Brooklyn,2018 / 11,5616.4,595.6,608.7,1204.3000000000002,6820.7,0.17656545515856148
Brooklyn,2018 / 11,3092.7,246.8,283.9,530.7,3623.3999999999996,0.1464646464646465
Queens,2018 / 11,6548.4,703.3,865.9,1569.1999999999998,8117.599999999999,0.1933083670050261
Bronx,2018 / 11,2417.8,362.4,360.4,722.8,3140.6000000000004,0.23014710564860213
Staten Island,2018 / 11,4129.2,511.2,602.8,1114.0,5243.2,0.2124656698199573
Brooklyn,2018 / 11,4626.6,492.9,628.8,1121.6999999999998,5748.3,0.1951359532383487
Queens,2018 / 11,3911.1,491.1,387.1,878.2,4789.3,0.18336708913619945
Brooklyn,2018 / 11,5049.8,520.5,654.7,1175.2,6225.0,0.1887871485943775
Manhattan,2018 / 11,2815.4,267.9,290.5,558.4,3373.8,0.16551070010077656
Brooklyn,2018 / 11,2576.3,403.7,550.1,953.8,3530.1000000000004,0.2701906461573326
Bronx,2018 / 11,3875.4,338.1,213.2,551.3,4426.7,0.12453972485146948
Queens,2018 / 12,3666.1,494.5,487.0,981.5,4647.6,0.21118426714863583
Queens,2018 / 12,2758.5,400.2,517.3,917.5,3676.0,0.24959194776931448
Bronx,2018 / 12,3739.2,430.0,316.4,746.4,4485.599999999999,0.16639914392723382
Brooklyn,2018 / 12,4288.3,480.4,656.3,1136.6999999999998,5425.0,0.20952995391705065
Manhattan,2018 / 12,4952.1,815.3,1279.6,2094.8999999999996,7047.0,0.2972754363558961
Brooklyn,2018 / 12,5379.6,588.7,655.6,1244.3000000000002,6623.900000000001,0.18785005812285815
Brooklyn,2018 / 12,4381.4,361.5,281.6,643.1,5024.5,0.12799283510797094
Manhattan,2018 / 12,2241.4,273.2,300.9,574.0999999999999,2815.5,0.20390694370449294
Bronx,2018 / 12,1500.3,146.2,114.9,261.1,1761.4,0.14823435903258772
Brooklyn,2018 / 12,3150.1,433.1,573.3,1006.4,4156.5,0.24212678936605317
Queens,2019 / 01,2549.8,460.8,535.0,995.8,3545.6000000000004,0.28085514440433207
Brooklyn,2019 / 01,4835.2,564.6,670.0,1234.6,6069.799999999999,0.2034004415301987
Staten Island,2019 / 01,5233.1,740.2,848.8,1589.0,6822.1,0.23291948227085502
Bronx,2019 / 01,1874.3,162.6,146.1,308.7,2183.0,0.14141090242785156
Brooklyn,2019 / 01,2898.0,376.4,271.0,647.4,3545.4,0.1826028092739888
Manhattan,2019 / 01,2410.1,411.3,521.4,932.7,3342.8,0.27901759004427423
Queens,2019 / 01,4646.6,505.2,382.3,887.5,5534.1,0.16036934641585804
Queens,2019 / 02,5185.9,676.5,393.2,1069.7,6255.599999999999,0.17099878508856067
Queens,2019 / 02,3363.3,345.5,282.0,627.5,3990.8,0.15723664428184825
Manhattan,2019 / 02,2029.3,175.1,186.7,361.79999999999995,2391.1,0.15131111204048345
Brooklyn,2019 / 02,3703.6,329.8,217.0,546.8,4250.4,0.12864671560323734
Queens,2019 / 03,5821.4,752.8,436.8,1189.6,7011.0,0.16967622307802024
Queens,2019 / 03,2536.9,337.5,382.5,720.0,3256.9,0.22106911480241948
Brooklyn,2019 / 03,2812.2,233.0,274.9,507.9,3320.1,0.15297731996024216
Bronx,2019 / 03,3509.2,514.0,353.3,867.3,4376.5,0.1981720552953273
Brooklyn,2019 / 03,2361.9,375.5,496.6,872.1,3234.0,0.2696660482374768
Queens,2019 / 03,4247.7,696.3,423.9,1120.1999999999998,5367.9,0.20868496059911695
Queens,2019 / 03,2441.5,386.4,424.0,810.4,3251.9,0.2492081552323257
Bronx,2019 / 03,1876.6,133.6,116.0,249.6,2126.2,0.11739253127645566
Queens,2019 / 03,3433.4,473.4,399.5,872.9,4306.3,0.2027030165106936
Bronx,2019 / 03,1460.2,156.7,111.4,268.1,1728.3000000000002,0.15512353179424868
Queens,2019 / 04,4838.4,707.5,594.9,1302.4,6140.799999999999,0.2120896300156332
Manhattan,2019 / 04,4778.3,479.7,418.2,897.9,5676.2,0.15818681512279342
Bronx,2019 / 04,2996.9,335.8,287.2,623.0,3619.9,0.17210420177352964
Brooklyn,2019 / 04,4477.6,492.0,571.2,1063.2,5540.8,0.19188564828183655
Brooklyn,2019 / 04,2126.4,138.2,98.1,236.29999999999998,2362.7000000000003,0.10001269733779149
Brooklyn,2019 / 05,3446.3,411.2,403.7,814.9,4261.2,0.1912372101755374
Brooklyn,2019 / 05,6118.8,654.8,556.3,1211.1,7329.9,0.1652273564441534
Manhattan,2019 / 05,5471.1,859.1,1291.8,2150.9,7622.0,0.2821962739438468
Manhattan,2019 / 05,3184.7,356.5,369.0,725.5,3910.2,0.18554038156616032
Queens,2019 / 05,5915.9,817.2,518.4,1335.6,7251.5,0.18418258291387987
Manhattan,2019 / 05,2885.6,291.3,295.7,587.0,3472.6,0.16903760870817255
Bronx,2019 / 05,2419.5,352.3,324.3,676.6,3096.1,0.21853299312037727
Bronx,2019 / 05,1987.2,131.7,109.4,241.1,2228.3,0.10819907552842974
Bronx,2019 / 05,3563.7,306.0,193.3,499.3,4063.0,0.12288949052424317
Bronx,2019 / 06,2950.3,352.9,292.4,645.3,3595.6000000000004,0.17946935142952494
Brooklyn,2019 / 06,6015.6,431.2,627.3,1058.5,7074.1,0.14963034166890488
Queens,2019 / 06,5522.0,859.3,499.8,1359.1,6881.1,0.1975120256935664
Staten Island,2019 / 06,6052.9,789.0,764.0,1553.0,7605.9,0.20418359431493974
Queens,2019 / 06,2733.7,344.3,403.0,747.3,3481.0,0.21467968974432633
Brooklyn,2019 / 06,2603.1,264.7,284.7,549.4,3152.5,0.174274385408406
Manhattan,2019 / 06,2262.7,164.8,187.6,352.4,2615.1,0.13475584107682306
Manhattan,2019 / 06,2622.2,240.0,249.4,489.4,3111.6,0.1572824270471783
Bronx,2019 / 07,4055.1,366.2,229.2,595.4,4650.5,0.12802924416729383
Manhattan,2019 / 07,2891.5,381.7,533.4,915.0999999999999,3806.6,0.24039825566121997
Brooklyn,2019 / 07,5065.1,374.1,524.3,898.4,5963.5,0.15064978619937955
Queens,2019 / 07,3019.5,367.5,417.5,785.0,3804.5,0.2063346037587068
Bronx,2019 / 07,2698.1,445.2,302.1,747.3,3445.3999999999996,0.21689789284263075
Queens,2019 / 08,4719.6,750.9,605.8,1356.6999999999998,6076.3,0.22327732337113043
Bronx,2019 / 08,3812.8,472.2,274.6,746.8,4559.6,0.1637862970436003
Manhattan,2019 / 08,1819.4,295.7,412.1,707.8,2527.2,0.28007280785058564
Staten Island,2019 / 08,4453.2,544.4,542.0,1086.4,5539.6,0.19611524297783234
Bronx,2019 / 08,2286.6,356.8,311.1,667.9000000000001,2954.5,0.22606193941445257
Brooklyn,2019 / 08,3012.9,254.8,282.7,537.5,3550.4,0.15139139251915276
Brooklyn,2019 / 09,3998.2,359.5,382.1,741.6,4739.8,0.15646229798725683
Brooklyn,2019 / 09,5272.8,470.2,661.7,1131.9,6404.700000000001,0.17672958920792542
Bronx,2019 / 09,2188.0,340.0,306.2,646.2,2834.2,0.22800084679980245
Queens,2019 / 09,3933.2,409.4,303.6,713.0,4646.2,0.15345874047608798
Bronx,2019 / 09,3299.1,305.0,166.4,471.4,3770.5,0.12502320647129028
Bronx,2019 / 09,1857.2,193.2,114.8,308.0,2165.2,0.14225013855532978
Queens,2019 / 10,3792.3,428.3,310.2,738.5,4530.8,0.16299549748388806
Manhattan,2019 / 10,2806.9,445.9,626.7,1072.6,3879.5,0.2764789276968681
Brooklyn,2019 / 10,2434.2,388.1,523.3,911.4,3345.6,0.27241750358680056
Brooklyn,2019 / 10,4314.4,384.3,233.7,618.0,4932.4,0.125293974535723
Bronx,2019 / 10,3542.2,331.2,204.0,535.2,4077.3999999999996,0.1312601167410605
Brooklyn,2019 / 10,6103.9,445.2,612.5,1057.7,7161.599999999999,0.14769046023235033
